path,pred_id,pred_name,confidence,probs,pred_policy_id,pred_policy_name
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-110.jpg,0,Normal,0.5937906503677368,"[0.5937906503677368, 0.40602192282676697, 0.00018742568499874324]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-104.jpg,0,Normal,0.9721518754959106,"[0.9721518754959106, 0.005429722834378481, 0.022418327629566193]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-662.jpg,0,Normal,0.794166088104248,"[0.794166088104248, 0.0012927723582834005, 0.2045411467552185]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-892.jpg,0,Normal,0.939211905002594,"[0.939211905002594, 0.0006237775087356567, 0.060164373368024826]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-138.jpg,0,Normal,0.6624413132667542,"[0.6624413132667542, 0.33656468987464905, 0.0009940500603988767]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-886.jpg,0,Normal,0.9299510717391968,"[0.9299510717391968, 0.01280608493834734, 0.057242803275585175]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-919.jpg,0,Normal,0.8615833520889282,"[0.8615833520889282, 0.004647944122552872, 0.13376866281032562]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-925.jpg,0,Normal,0.921734631061554,"[0.921734631061554, 0.0033791312016546726, 0.07488629221916199]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-702.jpg,0,Normal,0.7678110003471375,"[0.7678110003471375, 0.005936364643275738, 0.22625258564949036]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-716.jpg,0,Normal,0.7815229892730713,"[0.7815229892730713, 0.0036731124855577946, 0.21480391919612885]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-299.jpg,0,Normal,0.6152021288871765,"[0.6152021288871765, 0.38464120030403137, 0.00015671741857659072]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-67.jpg,0,Normal,0.6404671669006348,"[0.6404671669006348, 0.0019265967421233654, 0.3576062321662903]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-73.jpg,0,Normal,0.6225898861885071,"[0.6225898861885071, 0.002012248383834958, 0.37539786100387573]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-266.jpg,0,Normal,0.5968620777130127,"[0.5968620777130127, 0.003347168443724513, 0.39979076385498047]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-98.jpg,0,Normal,0.8266469836235046,"[0.8266469836235046, 0.0033277831971645355, 0.17002514004707336]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-500.jpg,0,Normal,0.8790814876556396,"[0.8790814876556396, 0.002707372885197401, 0.11821113526821136]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-514.jpg,0,Normal,0.5826016068458557,"[0.5826016068458557, 0.41723906993865967, 0.0001593072956893593]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-272.jpg,0,Normal,0.7238276600837708,"[0.7238276600837708, 0.006209070794284344, 0.2699633538722992]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-528.jpg,0,Normal,0.9478428363800049,"[0.9478428363800049, 0.008639565669000149, 0.04351763427257538]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-276.jpg,0,Normal,0.9607714414596558,"[0.9607714414596558, 0.03059484250843525, 0.008633704856038094]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-88.jpg,0,Normal,0.9211438298225403,"[0.9211438298225403, 0.007979368790984154, 0.07087675482034683]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-510.jpg,0,Normal,0.7319932579994202,"[0.7319932579994202, 0.004457645583897829, 0.26354914903640747]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-504.jpg,0,Normal,0.6424782872200012,"[0.6424782872200012, 0.0028208529110997915, 0.35470083355903625]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-262.jpg,1,Pneumonia,0.6202635765075684,"[0.3794008493423462, 0.6202635765075684, 0.0003355644876137376]",1,Pneumonia
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-538.jpg,0,Normal,0.9069654941558838,"[0.9069654941558838, 0.007999565452337265, 0.08503490686416626]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-289.jpg,0,Normal,0.7393981218338013,"[0.7393981218338013, 0.0010347036877647042, 0.25956711173057556]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-77.jpg,0,Normal,0.8840914368629456,"[0.8840914368629456, 0.00135619577486068, 0.11455235630273819]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-63.jpg,0,Normal,0.6105003952980042,"[0.6105003952980042, 0.0018744968110695481, 0.3876250684261322]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-712.jpg,0,Normal,0.595840334892273,"[0.595840334892273, 0.0027400029357522726, 0.40141963958740234]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-706.jpg,0,Normal,0.6447904706001282,"[0.6447904706001282, 0.0002233955601695925, 0.35498613119125366]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-909.jpg,0,Normal,0.806471586227417,"[0.806471586227417, 0.0005676227738149464, 0.19296082854270935]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-921.jpg,0,Normal,0.9018368124961853,"[0.9018368124961853, 0.008418112061917782, 0.08974506705999374]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-666.jpg,1,Pneumonia,0.5709975361824036,"[0.42892661690711975, 0.5709975361824036, 7.588281005155295e-05]",1,Pneumonia
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-100.jpg,2,Tuberculosis,0.5397598743438721,"[0.4509778916835785, 0.00926225446164608, 0.5397598743438721]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-114.jpg,0,Normal,0.7945500016212463,"[0.7945500016212463, 0.0005643694894388318, 0.2048856019973755]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-672.jpg,0,Normal,0.5499528646469116,"[0.5499528646469116, 2.475868859619368e-05, 0.4500223696231842]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-882.jpg,0,Normal,0.7952149510383606,"[0.7952149510383606, 0.010588415898382664, 0.1941966563463211]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-128.jpg,0,Normal,0.889503538608551,"[0.889503538608551, 0.10608742386102676, 0.004408975597470999]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-896.jpg,0,Normal,0.9380438327789307,"[0.9380438327789307, 0.011109935119748116, 0.050846245139837265]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-869.jpg,0,Normal,0.5082175135612488,"[0.5082175135612488, 0.0048235030844807625, 0.4869590103626251]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-699.jpg,0,Normal,0.7102522850036621,"[0.7102522850036621, 0.002091506030410528, 0.28765618801116943]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-841.jpg,1,Pneumonia,0.5823954343795776,"[0.4154835641384125, 0.5823954343795776, 0.00212100800126791]",1,Pneumonia
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-855.jpg,0,Normal,0.6404783725738525,"[0.6404783725738525, 0.006491461303085089, 0.35303017497062683]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-302.jpg,0,Normal,0.7433398962020874,"[0.7433398962020874, 0.08399220556020737, 0.17266792058944702]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-464.jpg,0,Normal,0.5664310455322266,"[0.5664310455322266, 0.4333096444606781, 0.0002593922254163772]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-470.jpg,0,Normal,0.5655279755592346,"[0.5655279755592346, 0.4341573715209961, 0.000314650300424546]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-316.jpg,0,Normal,0.6274749636650085,"[0.6274749636650085, 0.0003131605335511267, 0.37221184372901917]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-458.jpg,0,Normal,0.7694107294082642,"[0.7694107294082642, 0.20185311138629913, 0.028736138716340065]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-459.jpg,0,Normal,0.7091478705406189,"[0.7091478705406189, 0.005532168783247471, 0.2853199243545532]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-471.jpg,0,Normal,0.5320233106613159,"[0.5320233106613159, 0.006992650218307972, 0.4609840512275696]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-317.jpg,0,Normal,0.5308981537818909,"[0.5308981537818909, 0.4688851833343506, 0.00021665084932465106]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-303.jpg,1,Pneumonia,0.5447172522544861,"[0.45484188199043274, 0.5447172522544861, 0.00044084852561354637]",1,Pneumonia
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-465.jpg,0,Normal,0.7912307381629944,"[0.7912307381629944, 0.0017686838982626796, 0.2070004642009735]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-854.jpg,1,Pneumonia,0.6799501180648804,"[0.3200311064720154, 0.6799501180648804, 1.8755867131403647e-05]",1,Pneumonia
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-840.jpg,0,Normal,0.6243784427642822,"[0.6243784427642822, 0.3751567304134369, 0.0004648089234251529]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-698.jpg,0,Normal,0.8738768100738525,"[0.8738768100738525, 0.005067218095064163, 0.12105600535869598]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-868.jpg,0,Normal,0.5832967162132263,"[0.5832967162132263, 0.0020288657397031784, 0.41467446088790894]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-129.jpg,0,Normal,0.8656789064407349,"[0.8656789064407349, 0.007319706026464701, 0.12700138986110687]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-897.jpg,0,Normal,0.702331006526947,"[0.702331006526947, 0.0004320692678447813, 0.2972368896007538]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-883.jpg,0,Normal,0.6713132262229919,"[0.6713132262229919, 0.0030339753720909357, 0.3256527781486511]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-115.jpg,0,Normal,0.7993733286857605,"[0.7993733286857605, 0.0024000508710741997, 0.19822657108306885]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-673.jpg,0,Normal,0.9442927837371826,"[0.9442927837371826, 0.0022734657395631075, 0.053433798253536224]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-667.jpg,0,Normal,0.8981454968452454,"[0.8981454968452454, 0.026687104254961014, 0.07516741752624512]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-101.jpg,0,Normal,0.5761632323265076,"[0.5761632323265076, 0.007481955457478762, 0.41635483503341675]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-920.jpg,0,Normal,0.8649175763130188,"[0.8649175763130188, 0.013583225198090076, 0.12149926275014877]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-908.jpg,1,Pneumonia,0.9779301881790161,"[0.0219896100461483, 0.9779301881790161, 8.023485861485824e-05]",1,Pneumonia
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-707.jpg,0,Normal,0.7868317365646362,"[0.7868317365646362, 0.19146639108657837, 0.021701879799365997]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-713.jpg,0,Normal,0.5024069547653198,"[0.5024069547653198, 0.4972958564758301, 0.0002971429785247892]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-62.jpg,0,Normal,0.6244434714317322,"[0.6244434714317322, 0.0029617520049214363, 0.37259480357170105]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-76.jpg,0,Normal,0.838760495185852,"[0.838760495185852, 0.0022042111959308386, 0.15903528034687042]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-288.jpg,0,Normal,0.6887807846069336,"[0.6887807846069336, 0.004234823863953352, 0.3069843351840973]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-539.jpg,0,Normal,0.6936480402946472,"[0.6936480402946472, 0.0002708303218241781, 0.3060811460018158]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-505.jpg,0,Normal,0.8028107285499573,"[0.8028107285499573, 0.024747256189584732, 0.17244206368923187]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-263.jpg,0,Normal,0.8961140513420105,"[0.8961140513420105, 0.005865719635039568, 0.09802017360925674]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-89.jpg,0,Normal,0.8440169095993042,"[0.8440169095993042, 0.0005902088014408946, 0.15539292991161346]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-277.jpg,0,Normal,0.8923261165618896,"[0.8923261165618896, 0.04167776182293892, 0.06599611043930054]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-511.jpg,0,Normal,0.6335679292678833,"[0.6335679292678833, 0.00490795262157917, 0.3615240752696991]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-261.jpg,0,Normal,0.8392601013183594,"[0.8392601013183594, 0.04169101268053055, 0.11904880404472351]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-507.jpg,0,Normal,0.9237099289894104,"[0.9237099289894104, 0.007308857049793005, 0.06898121535778046]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-513.jpg,0,Normal,0.9600850939750671,"[0.9600850939750671, 0.008399165235459805, 0.03151571750640869]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-275.jpg,0,Normal,0.5363185405731201,"[0.5363185405731201, 0.04989565163850784, 0.41378578543663025]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-249.jpg,0,Normal,0.5745482444763184,"[0.5745482444763184, 0.42516905069351196, 0.00028276166995055974]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-48.jpg,1,Pneumonia,0.5397719740867615,"[0.4600496292114258, 0.5397719740867615, 0.00017840891086962074]",1,Pneumonia
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-60.jpg,0,Normal,0.5177971720695496,"[0.5177971720695496, 0.48189377784729004, 0.00030907621840015054]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-74.jpg,0,Normal,0.8041796684265137,"[0.8041796684265137, 0.011422744952142239, 0.1843975931406021]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-705.jpg,0,Normal,0.9483134150505066,"[0.9483134150505066, 0.009919954463839531, 0.04176666960120201]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-711.jpg,0,Normal,0.6423830389976501,"[0.6423830389976501, 0.0016861652256920934, 0.35593077540397644]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-739.jpg,0,Normal,0.9538254737854004,"[0.9538254737854004, 0.022882921621203423, 0.02329159900546074]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-922.jpg,0,Normal,0.8318102359771729,"[0.8318102359771729, 0.08606144785881042, 0.0821283608675003]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-671.jpg,0,Normal,0.5244743227958679,"[0.5244743227958679, 0.47538459300994873, 0.00014105113223195076]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-117.jpg,0,Normal,0.9473680853843689,"[0.9473680853843689, 0.008150867186486721, 0.04448108747601509]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-103.jpg,0,Normal,0.550051748752594,"[0.550051748752594, 0.4494926929473877, 0.000455617206171155]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-665.jpg,0,Normal,0.900347888469696,"[0.900347888469696, 0.003961032256484032, 0.09569104760885239]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-895.jpg,0,Normal,0.8773618340492249,"[0.8773618340492249, 0.0023242286406457424, 0.12031396478414536]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-881.jpg,0,Normal,0.943602442741394,"[0.943602442741394, 0.011689459905028343, 0.04470813274383545]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-659.jpg,0,Normal,0.732617199420929,"[0.732617199420929, 0.004980454221367836, 0.26240241527557373]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-856.jpg,0,Normal,0.9480319023132324,"[0.9480319023132324, 0.0006072373362258077, 0.051360830664634705]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-842.jpg,0,Normal,0.9681748747825623,"[0.9681748747825623, 0.013088728301227093, 0.01873643696308136]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-315.jpg,0,Normal,0.808242678642273,"[0.808242678642273, 0.0007089929422363639, 0.19104821979999542]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-473.jpg,0,Normal,0.6806415319442749,"[0.6806415319442749, 0.0011019086232408881, 0.3182564973831177]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-467.jpg,0,Normal,0.837599515914917,"[0.837599515914917, 0.0008908440358936787, 0.16150963306427002]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-301.jpg,0,Normal,0.8093740344047546,"[0.8093740344047546, 0.0004986118292436004, 0.1901273876428604]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-329.jpg,0,Normal,0.6971088647842407,"[0.6971088647842407, 0.009106630459427834, 0.2937845289707184]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-498.jpg,0,Normal,0.7419149279594421,"[0.7419149279594421, 0.00043040310265496373, 0.25765466690063477]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-499.jpg,0,Normal,0.5522828102111816,"[0.5522828102111816, 0.4474908411502838, 0.00022635429922956973]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-328.jpg,0,Normal,0.8587803244590759,"[0.8587803244590759, 0.008068070746958256, 0.13315171003341675]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-466.jpg,1,Pneumonia,0.5455148220062256,"[0.45444193482398987, 0.5455148220062256, 4.32435808761511e-05]",1,Pneumonia
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-300.jpg,0,Normal,0.7171335220336914,"[0.7171335220336914, 0.03484806418418884, 0.24801844358444214]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-314.jpg,0,Normal,0.5181911587715149,"[0.5181911587715149, 0.48168250918388367, 0.00012635102029889822]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-472.jpg,0,Normal,0.6168063282966614,"[0.6168063282966614, 0.0030482395086437464, 0.38014546036720276]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-843.jpg,0,Normal,0.926705539226532,"[0.926705539226532, 0.00769019452854991, 0.06560426205396652]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-857.jpg,0,Normal,0.8073678612709045,"[0.8073678612709045, 0.003462654072791338, 0.1891694962978363]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-658.jpg,0,Normal,0.5355854630470276,"[0.5355854630470276, 0.46428945660591125, 0.00012506934581324458]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-880.jpg,0,Normal,0.9336410760879517,"[0.9336410760879517, 0.0019946328829973936, 0.06436441093683243]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-894.jpg,0,Normal,0.6347081065177917,"[0.6347081065177917, 0.00200841692276299, 0.36328351497650146]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-102.jpg,0,Normal,0.6037195324897766,"[0.6037195324897766, 0.060819219797849655, 0.33546116948127747]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-664.jpg,0,Normal,0.8654588460922241,"[0.8654588460922241, 0.04297981783747673, 0.09156130999326706]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-670.jpg,1,Pneumonia,0.5402387976646423,"[0.4561310410499573, 0.5402387976646423, 0.003630213439464569]",1,Pneumonia
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-116.jpg,0,Normal,0.9061097502708435,"[0.9061097502708435, 0.008161207661032677, 0.08572907745838165]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-923.jpg,0,Normal,0.5470474362373352,"[0.5470474362373352, 0.45285332202911377, 9.922350727720186e-05]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-738.jpg,0,Normal,0.7806861996650696,"[0.7806861996650696, 0.0076288930140435696, 0.21168488264083862]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-710.jpg,1,Pneumonia,0.5008033514022827,"[0.4991128742694855, 0.5008033514022827, 8.376086771022528e-05]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-704.jpg,0,Normal,0.6210218071937561,"[0.6210218071937561, 0.0005657007568515837, 0.37841248512268066]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-75.jpg,0,Normal,0.9526760578155518,"[0.9526760578155518, 0.008084215223789215, 0.039239708334207535]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-61.jpg,0,Normal,0.9639331698417664,"[0.9639331698417664, 0.005170226097106934, 0.030896570533514023]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-49.jpg,0,Normal,0.7093806266784668,"[0.7093806266784668, 0.00020482394029386342, 0.2904145419597626]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-248.jpg,0,Normal,0.9549200534820557,"[0.9549200534820557, 0.008107408881187439, 0.03697260841727257]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-512.jpg,0,Normal,0.5863671898841858,"[0.5863671898841858, 0.012881963513791561, 0.4007508456707001]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-274.jpg,0,Normal,0.7436027526855469,"[0.7436027526855469, 0.01702113449573517, 0.23937615752220154]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-260.jpg,0,Normal,0.9462220668792725,"[0.9462220668792725, 0.0005862556863576174, 0.05319168046116829]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-506.jpg,0,Normal,0.9496874213218689,"[0.9496874213218689, 0.013752052560448647, 0.03656056895852089]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-87.jpg,0,Normal,0.9583475589752197,"[0.9583475589752197, 0.002716831862926483, 0.038935594260692596]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-279.jpg,0,Normal,0.7049382925033569,"[0.7049382925033569, 0.005379238165915012, 0.2896824777126312]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-93.jpg,0,Normal,0.7044260501861572,"[0.7044260501861572, 0.05692349001765251, 0.23865051567554474]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-523.jpg,0,Normal,0.7696520686149597,"[0.7696520686149597, 0.0053725759498775005, 0.22497530281543732]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-245.jpg,0,Normal,0.9610697627067566,"[0.9610697627067566, 0.02223990112543106, 0.016690339893102646]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-251.jpg,0,Normal,0.7859272360801697,"[0.7859272360801697, 0.0414062924683094, 0.17266638576984406]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-537.jpg,0,Normal,0.9516512751579285,"[0.9516512751579285, 0.008941210806369781, 0.03940749168395996]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-44.jpg,0,Normal,0.8383397459983826,"[0.8383397459983826, 0.14898578822612762, 0.012674454599618912]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-50.jpg,0,Normal,0.7882440090179443,"[0.7882440090179443, 0.0026335243601351976, 0.209122434258461]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-78.jpg,1,Pneumonia,0.5187075734138489,"[0.47921496629714966, 0.5187075734138489, 0.002077488461509347]",1,Pneumonia
